Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27,Column 28,Column 29,Column 30
495,,Gompers Habilitation Center,,6601 North 27th Avenue,Phoenix,AZ,85017,"6601 North 27th Avenue Phoenix, AZ 85017",,,,,,,"The playground provides opportunities to play and practice life skills. Swings, slides, chin-up bars, components that click, rattle and rotate all provide physical, auditory and tactile stimulation. There are ramps, but also stair so children with mobility ability have an opportunity to use their large muscles in their arms and legs.","The playground includes swings, slides, chin-up bars, components that click, rattle and rotate all provide physical, auditory and tactile stimulation. There are ramps, but also stair so children with mobility ability have an opportunity to use their large muscles in their arms and legs.",,Sophia,Mara,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
496,Stewart Vincent Wolfe Creative Playground,West Wetlands Park,,282 N. 12th Avenue,Yuma,AZ,85364,"282 N. 12th Avenue Yuma, AZ 85364",,,,,,,"This Leathers and Associates Playground is a 17,000-square-foot kingdom for kidsÑthatÕs over 3 acres of playground!",,,Sophia,Mara,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
497,,Thompson Middle School,,1509 Kent Dairy Road,Alabaster,AL,35007,"1509 Kent Dairy Road Alabaster, AL 35007",,,,,,,,,,Sophia,Mara,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
498,Ryan Gray Playground For All Children,Hillcrest School,,1045 Hilltop Drive,Lawrence,KS,66044,"1045 Hilltop Drive Lawrence, KS 66044",,,,,,,,,,Robert,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
499,Boundless Play - Boundless Dreams,Pavilion Recreation Complex,,4806 Old Spartanburg Road,Taylors,SC,29687,"4806 Old Spartanburg Road Taylors, SC 29687",,,,,Greenville Recreation District,Municipal/Local Government,,,,Robert,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5,Children's Playgarden,Clinton Nature Preserve,,8720 Ephesus Church Road,Villa Rica,GA,30180,"8720 Ephesus Church Road Villa Rica, GA 30180",,,,,Douglas County,Municipal/Local Government,"This 200-acre park was donated to Douglas County by Ms. Annie Mae Clinton. The park is required by Ms. ClintonÕs will to remain in its natural state as much as possible.   The park contains nature trails, and open exploration areas.  A half-mile walking track encircles the Junior League ADA accessible playground, the first of its kind in Douglas County.","The 200-acre park contains nature trails, and open exploration areas.",http://www.celebratedouglascounty.com/view/departments/view_dept/&cdept=211&department=Clinton%20Nature%20Preserve,Robert,Mara,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
50,,Harambee Park,,Talbot Avenue,Boston,MA,2124,"Talbot Avenue Boston, MA 2124",42.292517,-71.084701,,,,,A Boundless Playground,,,Robert,Mara,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
500,Kids Kove Playground,Barrington Town Hall Park,,283 County Road,Barrington,RI,2806,"283 County Road Barrington, RI 2806",,,,,,,"The playground has a gazebo, a dozen swings (two of them oversized), a truck to drive, alligators to jump on, a giant rope pyramid, slides, a rope bridge, hammock and a large tower.",,,Robert,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
501,Hasbro Boundless Playground,Roger Williams Park,,1000 Elmwood Avenue,Providence,RI,2907,"1000 Elmwood Avenue Providence, RI 2907",,,,,City of Providence,Municipal/Local Government,"Children with physical disabilities can enjoy at least 70% of the play activities without having to leave their support equipment behind. The equipment from Play & Park Structures is designed to be sensory rich and developmentally appropriate so children with all types of abilities can laugh, play and grow together.   There is also a 3,500 square foot sensory garden which houses over 500 plants.","Children with physical disabilities can enjoy at least 70% of the play activities without having to leave their support equipment behind. It is designed to be sensory rich and developmentally appropriate for children with all types of abilities.  There is also a 3,500 square foot sensory garden which houses over 500 plants.",http://www.providenceri.com/parks-and-rec/roger-williams-park,Robert,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
502,CVS Caremark Boundless Playground,Marshall Family Park,,1000 Eddy Street,Providence,RI,2905,"1000 Eddy Street Providence, RI 2905",,,,,,,,,,Robert,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
503,,The Impossible Dream Playground,,575 Centerville Road,Warwick,RI,2886,"575 Centerville Road Warwick, RI 2886",,,,,,,,,,Robert,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
504,Matty's Place,Hazard School,,153 School Street,Wakefield,RI,2879,"153 School Street Wakefield, RI 2879",,,,,,,,,,Robert,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
505,,Globe Park Elementary,,192 Avenue A,Woonsocket,RI,2895,"192 Avenue A Woonsocket, RI 2895",,,,,,,"The playground was built in mind for those with physical disabilities, sensory issues, visual impairments, deafness, or cognitive delays, too. It includes a jungle gym, swings, a see-saw and more.","The playground was built for those with physical disabilities, sensory issues, visual impairments, deafness, or cognitive delays.  It includes  jungle gym, swings, see-saw.",,Robert,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
506,,Sarah Jane McCullough Handicapped Play Area,,190 Kingstown Road,Wyoming,RI,2898,"190 Kingstown Road Wyoming, RI 2898",,,,,,,"This playground with equipment from Landscape Structures Inc has poured-in-place safety surfacing and a variety of play panels, overhead events and ramps. In addition, a Sway Fun¨ glider and Elevated Sand Table provide sensory-rich experiences.   The playground consultant for this playground was OÕBrien & Sons.",,,Robert,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
507,,Cedar Creek Park,,Cedar Creek Road,Allentown,PA,18194,"Cedar Creek Road Allentown, PA 18194",40.59336,-75.512559,,,,,"A destination playground will be built as a dynamic play area with expansive age-segregated play apparatuses that will promote active and creative forms of play.   This playground earns the ""destinationÓ distinction because it will be the largest playground with the greatest number of multi-use features within a 100 mile radius.  The playground will also be accessible to children with disabilities and will go above and beyond current ADA standards. The renovated park will feature NEOS electronic playsystems.",Tthe largest playground with the greatest number of multi-use features within a 100 mile radius.  The playground will also be accessible to children with disabilities and includes NEOS electronic playsystems.,,Robert,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
508,,North Park,,South Ridge Drive,Allinson Park,PA,15101,"South Ridge Drive Allinson Park, PA 15101",40.603201,-80.012841,,,,,"The playground features double-wide ramps, specialized swings, handle bars, climbing walls and platforms capable of accommodating two passing wheelchairs.","The playground features double-wide ramps, specialized swings, handle bars, climbing walls and platforms capable of accommodating two passing wheelchairs.",,Robert,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
509,,Boyertown Community Park,,417 Madison Street,Boyertown,PA,19512,"417 Madison Street Boyertown, PA 19512",,,,,,,,,,Robert,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
51,Francis Wyman Playground,Francis Wyman Elementary School,,41 Terrace Hall Avenue,Burlington,MA,1803,"41 Terrace Hall Avenue Burlington, MA 1803",,,,,,,This is a nature-based playground.,This is a nature-based playground.,,Robert,Mara,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
510,McCullough's Dream,McCullough Elementary School,,213 Watt Road,Claridge,PA,15623,"213 Watt Road Claridge, PA 15623",,,,,Penn-Trafford School District,Public School District,,,,Robert,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
511,,McHale Park,,1414 Monroe Avenue,Dunmore,PA,18509,"1414 Monroe Avenue Dunmore, PA 18509",,,,,,,,,,Robert,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
512,Possibility Place,George Park,,6003 Old Jonestown Road,Harrisburg,PA,17112,"6003 Old Jonestown Road Harrisburg, PA 17112",,,,,,,"This Leathers and Associates playground includes a large tree-house with ramps at different levels, sensory panels and musical instruments. There is an airplane and a train as well as a large kaleidoscope in a lookout tower. A lot of imaginative play can occur at the recording studio and stage. The play areas are connected by wide ramps and open spaces.","The  playground includes a large tree-house with ramps at different levels, sensory panels and musical instruments. There is an airplane and a train as well as a large kaleidoscope in a lookout tower and a recording studio and stage.",http://www.inspiredrecreation.org/,Robert,Leathers,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
513,Freedom Playground,Park & Community Center at Haverford Reserve,,3500 Darby Road,Haverford,PA,19041,"3500 Darby Road Haverford, PA 19041",,,,,,,"The community built playground includes an extensive variety of activities that promote social interaction, gross motor skills, fine motor skills, and sensory integration. A few features include: a music/stage area, a sand table, a rock wall, musical instruments, climbing nets, a texture wall, tree house with rocking deck, misters, and much more.  This is a Leathers & Associates Playground.","The playground includes activities that promote social interaction, motor skills  and sensory integration, including  a music/stage area, a sand table, a rock wall, musical instruments, climbing nets, a texture wall, tree house with rocking deck and misters.",http://www.freedomplay.org/,Robert,Leathers,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
514,Everybody's Playground,,,455 Samantha Lane,Horsham,PA,19044,"455 Samantha Lane Horsham, PA 19044",,,,,,,"Built by the local Rotary, this sprawling PlayBooster¨ playsystem is inclusive for all abilities. Poured-in-place safety surfacing allows for easy accessibility to the structure and an extensive ramping system takes kids right to the heart of the action. Lots of play components welcome all ages and abilities including the Sway Fun¨ Glider. Playground equipment is from Landscape Structures Inc and was built by General Recreation.","The  playsystem includes Poured-in-place safety surfacing,  an extensive ramping system, and  Sway Fun Glider.",,Robert,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
515,Inspiring H.O.P.E. Playground,,,1060 Church Road,Manchester,PA,17404,"1060 Church Road Manchester, PA 17404",,,,,,,"This 13,000-square-foot playground is a Leathers and Associates playground and was built by volunteers. The playground includes an accessible rubber playground surface with ramps. There are accessible swings as well as elevated activities on the railing. There are areas for quiet activities and much more.",,,Robert,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
516,Firefly Field,Airport Park,,608 Avenue N,Matamoras,PA,18336,"608 Avenue N Matamoras, PA 18336",,,,,,,"This playground includes a unique Excavating Pit Ð a spacious, cool and comfortable sand area. There is a Curved Track Ride Ð a fun glide ride that offers 8 to 12 year olds a challenging workout. A magnificent Playweb provides opportunities to build balance and creative thinking for 4 year olds and up. There is also a Sway Fun¨ Glider Ð a giant adaptive glider offering exciting movement for children of all ages. These are just a few of the over 50 pieces of play equipment at Firefly Field.",More than  50 pieces of play equipment at Firefly Field This playground includes an Excavating Pit sand area and a giant adaptive glider.,,Robert,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
517,,White Oak Park,,3 Muse Lane,McKeesport,PA,15131,"3 Muse Lane McKeesport, PA 15131",,,,,Allegheny County,Municipal/Local Government,The playground includes wheelchair-accessible ramps and platforms wide enough for two wheelchairs to pass one another. They also have specialized swings designed for different age groups as well as handlebars at the slides and climbing walls.,"The playground includes wheelchair-accessible ramps and platforms wide enough for two wheelchairs to pass one another,  specialized swings and handlebars at the slides and climbing walls.",,Robert,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
518,Adventure Zone Playground,,,1775 Lambs Gap Road,Mechanicsburg,PA,17050,"1775 Lambs Gap Road Mechanicsburg, PA 17050",,,,,,Other Private,"Adventure Zone Playground is part of a 53 acre community park being developed by Capital Area Christian Church.   The park also includes picnic pavilions, soccer fields, volleyball courts, softball fields, a winter recreation area, and fitness trail. This is a Leathers and Associates designed playground.",,http://www.adventurezoneplayground.com/,Robert,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
519,Daniel's Den,Manor Church,,530 Central Manor Road,Mountville,PA,17554,"530 Central Manor Road Mountville, PA 17554",,,,,,Other Private,This is a Leathers and Associates designed playground.,,http://www.danielsdenplayground.org/,Robert,Leathers,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
52,Everybody's Playground,Leroy L. Wood School,,60 Sconticut Neck Road,Fairhaven,MA,2719,"60 Sconticut Neck Road Fairhaven, MA 2719",,,,,,,this is a Boundless Playground,,,Robert,Mara,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
520,,Harrison Hills Park,,5200 Freeport Road,Natrona Heights,PA,15065,"5200 Freeport Road Natrona Heights, PA 15065",,,,,Allegheny Count,Municipal/Local Government,The playground includes wheelchair-accessible ramps and platforms wide enough for two wheelchairs to pass one another. They also have specialized swings designed for different age groups as well as handlebars at the slides and climbing walls. The Environmental Learning Center and the WattÕs Memorial Overlook are also wheelchair-accessible.,"The playground includes wheelchair-accessible ramps and platforms wide enough for two wheelchairs to pass one another, specialized swings designed for different age groups as well as handlebars at the slides and climbing walls.",,Robert,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
521,,Settler's Cabin Park,,1225 Greer Road,Oakdale,PA,15071,"1225 Greer Road Oakdale, PA 15071",,,,,Allegheny County,Municipal/Local Government,"The playground includes wheelchair-accessible ramps and platforms wide enough for two wheelchairs to pass one another. They also have specialized swings designed for different age groups as well as handlebars at the slides and climbing walls. The Wave Pool, Dive Pool, and Tennis Courts are all wheelchair accessible.","The playground includes wheelchair-accessible ramps and platforms wide enough for two wheelchairs to pass one another, specialized swings designed for different age groups as well as handlebars at the slides and climbing walls. The Wave Pool, Dive Pool, and Tennis Courts are all wheelchair accessible.",,Robert,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
522,,Boyce Park,,100 Boyce Park Drive,Plum,PA,15239,"100 Boyce Park Drive Plum, PA 15239",,,,,,,"The playground was designed by GameTime and sponsored by Allegheny County. Boyce Park features wheelchair-accessible ramps and platforms wide enough for two wheelchairs to pass one another, specialized swings designed for different age groups and handlebars at the slides and climbing walls.","The playground features wheelchair-accessible ramps and platforms wide enough for two wheelchairs to pass one another, specialized swings and handlebars at the slides and climbing walls.",,Robert,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
523,,McDade Park,,,Scranton,PA,18504,,41.417243,-75.712756,,,,,,,,Robert,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
524,,Nay Aug Park,,1901 Mulberry Street,Scranton,PA,18510,"1901 Mulberry Street Scranton, PA 18510",,,,,City of Scranton,Municipal/Local Government,"The City of ScrantonÕs largest park, Nay Aug, has walking trails, picnic areas, kid-friendly rides, two playgrounds, two Olympic-sized swimming pools and waterslide complex number among the attractions. The Everhart Museum is also located within the park. A rock-strewn gorge and waterfalls add to the allure and have been named a National Natural Landmark.   A pedestrian footbridge allows access parkland across the Roaring Brook untouched for many years.   The David Wenzel accessible treehouse overlooks the gorge, rising an awesome 150 feet above. The tree house was constructed by Forever Young, Inc.","In ScrantonÕs largest park, rock-strewn gorge and waterfalls add to the allure and have been named a National Natural Landmark. The David Wenzel accessible treehouse overlooks the gorge, rising an awesome 150 feet above.",,Robert,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
525,,Abington Community Park,,Winola Road,Clarks Summit,PA,18411,"Winola Road Clarks Summit, PA 18411",41.48672,-75.735126,,,Abington Area Joint Recreation Board,Municipal/Local Government,"The park is bordered by the Clarks Summit State Hospital and the Scranton Country Club, and contains the Abington Senior Center on its property.  There is a Boundless Playgroundª within the park.  There is a lake which is open for public fishing with two handicapped accessible fishing piers. Picnic tables and walking trails surround the lake as well.","In addition to the Boundless playground, in the park there are two handicapped accessible fishing piers.",,Robert,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
526,,South Park,,Buffalo Drive,South Park,PA,15129,"Buffalo Drive South Park, PA 15129",40.312585,-80.001462,,,Allegheny County,Municipal/Local Government,"The playground includes wheelchair-accessible ramps and platforms wide enough for two wheelchairs to pass one another. There are specialized swings designed for different age groups as well as handlebars at the slides and climbing walls. Wheelchair-accessible facilities also include the Basketball and Sand Volleyball Courts, the Wave Pool, the Horse Show Ring, and the Picnic Complex.","The playground includes wheelchair-accessible ramps and platforms wide enough for two wheelchairs to pass one another, specialized swings and  handlebars at the slides and climbing walls. Wheelchair-accessible facilities also include the Basketball and Sand Volleyball Courts, the Wave Pool, the Horse Show Ring, and the Picnic Complex.",,Robert,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
527,Together Accessing Parks,,,1700 West 4th Street,Williamsport,PA,17701,"1700 West 4th Street Williamsport, PA 17701",,,,,,,This is a Boundless Playground,,,Robert,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
528,,Hart Park,,7300 Chestnut Street,Wauwatosa,WI,53213,"7300 Chestnut Street Wauwatosa, WI 53213",,,,,City of Wauwatosa,Municipal/Local Government,Playcore,,,Robert,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
529,Everybody's Tree House,Riverdale Park,,7345 Neshoba Road,Germantown,TN,38138,"7345 Neshoba Road Germantown, TN 38138",,,,,"City of Germantown, Tenn.",Municipal/Local Government,"EverybodyÕs Tree House is inclusive for people of all abilities and incorporates play with elements of nature. The playground structure incorporates activities for moderate to vigorous physical activity. (City of Germantown, Tenn.) Playcore","The play space incorporates activities for moderate to vigorous physical activity including an inclusive Rock N Raft, interactive auditory panels, sensory-rich activities, cozy spaces, inclusive swing bays and access ramps leading to and through the playground's tree house.",,Robert,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
53,Wilson Boundless Playground,Bliss Park,,252 Bliss Road,Longmeadow,MA,1106,"252 Bliss Road Longmeadow, MA 1106",,,,,,,"The 14,000 square foot playscape features a Candyland Pathway, Monopoly cars, and life-size Twister Board. Mr. Potato Head stands six feet tall at the entrance of the park, greeting all visitors.    The facility also boasts large poured-in-place fall surfaces, a sand play area with digger trucks, both handicap-accessible and traditional swings, several variations of slides, a zip cord, tire swing, balance elements and climbing structures.","Playscape features a Candyland Pathway, Monopoly cars,a life-size Twister Board,  poured-in-place fall surfaces and a handicap-accessible sand play area with digger trucks.",,Robert,Mara,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
530,Play for All Abilities Park,,,151 North A.W. Grimes Boulevard,Round Rock,TX,78665,"151 North A.W. Grimes Boulevard Round Rock, TX 78665",,,,,City of Round Rock,Municipal/Local Government,"The 51,000 square foot park includes several pods, each intended to develop specific skills for all children including a sensory pod, all-abilities swings and a life skills area. Playcore","The 51,000 square foot park includes Retreat Pod, Sensory Pod-Sand Box, Rock Band Pod, Rolling Hill/Performance Lawn, Sensory Pod, All Abilities Playscape, All Ability Swings and Brushy Creek Village life skills area.",,Robert,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
531,,Memorial Park,,998 Commercial Street,Belton,MO,64012,"998 Commercial Street Belton, MO 64012",,,,,"City of Belton, MO",Municipal/Local Government,playcore,,http://www.beltonparks.org/CityParks_Memorial.shtml,Robert,Leathers,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
532,Imagination Station,Roosevelt Park,,700 South Main Street,Oconomowoc,WI,53066,"700 South Main Street Oconomowoc, WI 53066",,,,,,,,,http://www.oconomowocplayground.org/,Robert,Leathers,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
533,Inspiring Hope,Cousler Park,,1060 Church Road,York,PA,17404,"1060 Church Road York, PA 17404",,,,,,,,,http://www.inspiringhopeyork.org/,Robert,Leathers,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
534,,Nevin's Park,,6000 Statesville Road,Charlotte,NC,28269,"6000 Statesville Road Charlotte, NC 28269",,,,,,,,,,Robert,Leathers,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
535,,Home of the Innocents,,1100 East Market Street,Louisville,KY,40206,"1100 East Market Street Louisville, KY 40206",,,,,,,MW: IS THIS A PUBLIC PLAYGROUND?,TO CHECK: IS THIS A PUBLIC PLAYGROUND?,http://www.homeoftheinnocents.org/overview,Robert,Leathers,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
536,Park on the Plains,Patton Park,,1200 South Main Street,Scott City,KS,67871,"1200 South Main Street Scott City, KS 67871",,,,,,,,,,Robert,Leathers,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
537,1000 Hands,,,,Cincinnati,OH,45202,,,,,,,,MW same as Every child's Playground Sawyer Point,,,Robert,Leathers,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
538,Hope Park,,,8000 McKinney Road,Frisco,TX,75034,"8000 McKinney Road Frisco, TX 75034",,,,,,,To be completed in Spring 2013.,To be completed in Spring 2013.,http://www.hopeparkfrisco.org/,Robert,Leathers,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
539,,Neptune Elementary School,school,1200 Betsy Ross Lane,Saint Cloud,FL,34769,"1200 Betsy Ross Lane Saint Cloud, FL 34769",,,,,School District of Osceola County,Public School District,,,http://www.npes.osceola.k12.fl.us/info.htm,Robert,cvs caremark all kids can,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
54,,Marshfield Kids at Play Park,,15 Library Plaza,Marshfield Township,MA,2050,"15 Library Plaza Marshfield Township, MA 2050",,,,,,,"The playground is 10,000 sq feet, and has 16 slides, a rock climbing wall, and full access for all children. The playground also incorporates representations of historic town spots, such as the Winslow House and the Marshfield Hills General Store, owned by actor Steve Carell, into the design.","The playground has 16 slides, a rock climbing wall, and full access for all children.",,Robert,Mara,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
540,,Chabad Early Learning Center,school,26-06 213th Street,Bayside,NY,11360,"26-06 213th Street Bayside, NY 11360",,,,,,Private,,,,Robert,cvs caremark all kids can,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
541,Three Angles Dream Playground,Central Park,,500 Iroquois Way,Schenctady,NY,12304,"500 Iroquois Way Schenctady, NY 12304",,,,,City of Schenectady,Municipal/Local Government,,,,Robert,cvs caremark all kids can,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
542,,The Children's Center of Winston-Salem,school,2315 Coliseum Drive,Winston-Salem,NC,27106,"2315 Coliseum Drive Winston-Salem, NC 27106",,,,,The Centers for Exceptional Children,Private,,,http://thecfec.org/OurSchools/ChildrensCenter.aspx,Robert,cvs caremark all kids can,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
543,SOAR Playground,Silver Springs Park,,5027 Stow Road,Stow,OH,44224,"5027 Stow Road Stow, OH 44224",,,,,,,,,,Robert,cvs caremark all kids can,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
544,Millstone Creek Park,,,745 North Spring Road,Westerville,OH,43082,"745 North Spring Road Westerville, OH 43082",,,,,,,,,,Robert,cvs caremark all kids can,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
545,Freedom Playground,Macfarlane Park,,1700 North MacDill Avenue,Tampa,FL,33607,"1700 North MacDill Avenue Tampa, FL 33607",,,,,City of Tampa,Municipal/Local Government,Tampa's first universally accessible playground.,,http://www.tampagov.net/parks_search_webapp/ParkDetail.aspx?nbr=67,Robert,cvs caremark all kids can,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
546,,Henry Grady Elementary School,,3910 West Morrison Avenue,Tampa,FL,33629,"3910 West Morrison Avenue Tampa, FL 33629",,,,,Hillsborough County School District,,,,,Robert,cvs caremark all kids can,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
547,,Palmetto Bay Park,,17535 SW 95th Avenue,Palmetto Bay,FL,33157,"17535 SW 95th Avenue Palmetto Bay, FL 33157",,,,,Village of Palmetto Bay,,This 25-acre multi-use facility was formerly called Perrine Park.,,http://palmettobay-fl.gov/parks-perrine%20boundless%20playground.html,Robert,cvs caremark all kids can,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
548,,Unity Park,,2175 NW N River Drive,Miami,FL,33125,"2175 NW N River Drive Miami, FL 33125",,,,,,,,,,Robert,cvs caremark all kids can,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
549,,Jorge Mas Canosa (Riverside) Park,,342 SW 7th Avenue,Miami,FL,33130,"342 SW 7th Avenue Miami, FL 33130",,,,,,,,,,Robert,cvs caremark all kids can,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
55,,Buttonwood Park,,Lt Walter E Fuller Memorial Parkway,New Bedford,MA,2740,"Lt Walter E Fuller Memorial Parkway New Bedford, MA 2740",41.631418,-70.95367,,,,,This is a  Boundless Playgroundª.,,,Robert,Mara,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
550,,"Willie L. Webb, Sr. Park",,3601 NW 21st Street,Lauderdale Lakes,FL,33311,"3601 NW 21st Street Lauderdale Lakes, FL 33311",,,,,,,This park includes a covered inclusive playground.,This park includes a covered inclusive playground.,http://www.lauderdalelakes.org/index.asp?Type=B_LIST&SEC={FEDB68AE-266B-4CED-B912-0F7DB3DD8269},Robert,cvs caremark all kids can,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
551,,Mills Pond Park,,2201 NW 9th Avenue,Ft. Lauderdale,FL,33311,"2201 NW 9th Avenue Ft. Lauderdale, FL 33311",,,,,,,,,,Robert,cvs caremark all kids can,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
552,,Florence C. Hardy Park,,25 SW. 9th Street,Ft. Lauderdale,FL,33315,"25 SW. 9th Street Ft. Lauderdale, FL 33315",,,,,,,,,,Robert,lauderdale laks page,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
553,,Northgate Neighborhood Park,,3555 West Oakland Park Boulevard,Lauderdale Lakes,FL,33311,"3555 West Oakland Park Boulevard Lauderdale Lakes, FL 33311",,,,,,,This park includes a covered inclusive playground,This park includes a covered inclusive playground.,Northgate Neighborhood Parkhttp://Northgate Neighborhood Park,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
554,,Northgate Neighborhood Park,,3555 West Oakland Park Blvd,Lauderdale Lakes,FL,33311,"3555 West Oakland Park Blvd Lauderdale Lakes, FL 33311",,,,,,,This park includes a covered inclusive playground,,http://www.lauderdalelakes.org/index.asp?Type=B_LIST&SEC={FEDB68AE-266B-4CED-B912-0F7DB3DD8269},Robert,lauderdale laks page,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
